波数(cm-1),光学的厚さf,透過率Tf=exp(-tau),光学的厚さ,透過率T=exp(-tau),光学誤差,透過率誤差
4974.189,1.02557E-06,0.999998974,1.02E-06,0.999998982,-7.58E-01,7.77E-07
4974.19,1.01931E-06,0.999998981,1.01E-06,0.999998988,-7.58E-01,7.73E-07
4974.191,1.0131E-06,0.999998987,1.01E-06,0.999998995,-7.58E-01,7.68E-07
4974.192,1.00695E-06,0.999998993,9.99E-07,0.999999001,-7.58E-01,7.63E-07
4974.193,1.00085E-06,0.999998999,9.93E-07,0.999999007,-7.58E-01,7.59E-07
4974.194,9.94808E-07,0.999999005,9.87E-07,0.999999013,-7.58E-01,7.54E-07
4974.195,9.88821E-07,0.999999011,9.81E-07,0.999999019,-7.58E-01,7.49E-07
4974.196,9.82888E-07,0.999999017,9.75E-07,0.999999025,-7.58E-01,7.45E-07
4974.197,9.77009E-07,0.999999023,9.70E-07,0.99999903,-7.58E-01,7.41E-07
4974.198,9.71182E-07,0.999999029,9.64E-07,0.999999036,-7.58E-01,7.36E-07
4974.199,9.65406E-07,0.999999035,9.58E-07,0.999999042,-7.58E-01,7.32E-07
4974.2,9.59683E-07,0.99999904,9.52E-07,0.999999048,-7.58E-01,7.27E-07
4974.201,9.5401E-07,0.999999046,9.47E-07,0.999999053,-7.58E-01,7.23E-07
4974.202,9.48387E-07,0.999999052,9.41E-07,0.999999059,-7.58E-01,7.19E-07
4974.203,9.42814E-07,0.999999057,9.36E-07,0.999999064,-7.58E-01,7.15E-07
4974.204,9.37289E-07,0.999999063,9.30E-07,0.99999907,-7.58E-01,7.10E-07
4974.205,9.31814E-07,0.999999068,9.25E-07,0.999999075,-7.58E-01,7.06E-07
4974.206,9.26386E-07,0.999999074,9.19E-07,0.999999081,-7.58E-01,7.02E-07
4974.207,9.21005E-07,0.999999079,9.14E-07,0.999999086,-7.58E-01,6.98E-07
4974.208,9.15671E-07,0.999999084,9.09E-07,0.999999091,-7.58E-01,6.94E-07
4974.209,9.10383E-07,0.99999909,9.03E-07,0.999999097,-7.58E-01,6.90E-07
4974.21,9.05141E-07,0.999999095,8.98E-07,0.999999102,-7.58E-01,6.86E-07
4974.211,8.99944E-07,0.9999991,8.93E-07,0.999999107,-7.58E-01,6.82E-07
4974.212,8.94792E-07,0.999999105,8.88E-07,0.999999112,-7.58E-01,6.78E-07
4974.213,8.89684E-07,0.99999911,8.83E-07,0.999999117,-7.58E-01,6.74E-07
4974.214,8.84619E-07,0.999999115,8.78E-07,0.999999122,-7.58E-01,6.71E-07
4974.215,8.79598E-07,0.99999912,8.73E-07,0.999999127,-7.58E-01,6.67E-07
4974.216,8.74619E-07,0.999999125,8.68E-07,0.999999132,-7.58E-01,6.63E-07
4974.217,8.69682E-07,0.99999913,8.63E-07,0.999999137,-7.58E-01,6.59E-07
4974.218,8.64788E-07,0.999999135,8.58E-07,0.999999142,-7.58E-01,6.55E-07
4974.219,8.59934E-07,0.99999914,8.53E-07,0.999999147,-7.58E-01,6.52E-07
4974.22,8.55121E-07,0.999999145,8.49E-07,0.999999151,-7.58E-01,6.48E-07
4974.221,8.50348E-07,0.99999915,8.44E-07,0.999999156,-7.58E-01,6.45E-07
4974.222,8.45615E-07,0.999999154,8.39E-07,0.999999161,-7.58E-01,6.41E-07
4974.223,8.40922E-07,0.999999159,8.35E-07,0.999999165,-7.58E-01,6.37E-07
4974.224,8.36267E-07,0.999999164,8.30E-07,0.99999917,-7.58E-01,6.34E-07
4974.225,8.31652E-07,0.999999168,8.25E-07,0.999999175,-7.58E-01,6.30E-07
4974.226,8.27074E-07,0.999999173,8.21E-07,0.999999179,-7.58E-01,6.27E-07
4974.227,8.22534E-07,0.999999177,8.16E-07,0.999999184,-7.58E-01,6.23E-07
4974.228,8.18031E-07,0.999999182,8.12E-07,0.999999188,-7.58E-01,6.20E-07
4974.229,8.13565E-07,0.999999186,8.07E-07,0.999999193,-7.58E-01,6.17E-07
4974.23,8.09136E-07,0.999999191,8.03E-07,0.999999197,-7.58E-01,6.13E-07
4974.231,8.04742E-07,0.999999195,7.99E-07,0.999999201,-7.58E-01,6.10E-07
4974.232,8.00384E-07,0.9999992,7.94E-07,0.999999206,-7.58E-01,6.07E-07
4974.233,7.96062E-07,0.999999204,7.90E-07,0.99999921,-7.58E-01,6.03E-07
4974.234,7.91775E-07,0.999999208,7.86E-07,0.999999214,-7.58E-01,6.00E-07
4974.235,7.87522E-07,0.999999212,7.82E-07,0.999999218,-7.58E-01,5.97E-07
4974.236,7.83303E-07,0.999999217,7.77E-07,0.999999223,-7.58E-01,5.94E-07
4974.237,7.79118E-07,0.999999221,7.73E-07,0.999999227,-7.58E-01,5.91E-07
4974.238,7.74967E-07,0.999999225,7.69E-07,0.999999231,-7.58E-01,5.87E-07
4974.239,7.70848E-07,0.999999229,7.65E-07,0.999999235,-7.58E-01,5.84E-07
4974.24,7.66763E-07,0.999999233,7.61E-07,0.999999239,-7.58E-01,5.81E-07
4974.241,7.62709E-07,0.999999237,7.57E-07,0.999999243,-7.58E-01,5.78E-07
4974.242,7.58688E-07,0.999999241,7.53E-07,0.999999247,-7.58E-01,5.75E-07
4974.243,7.54699E-07,0.999999245,7.49E-07,0.999999251,-7.58E-01,5.72E-07
4974.244,7.50741E-07,0.999999249,7.45E-07,0.999999255,-7.58E-01,5.69E-07
4974.245,7.46814E-07,0.999999253,7.41E-07,0.999999259,-7.58E-01,5.66E-07
4974.246,7.42917E-07,0.999999257,7.37E-07,0.999999263,-7.58E-01,5.63E-07
4974.247,7.39052E-07,0.999999261,7.33E-07,0.999999267,-7.58E-01,5.60E-07
4974.248,7.35216E-07,0.999999265,7.30E-07,0.99999927,-7.58E-01,5.57E-07
4974.249,7.3141E-07,0.999999269,7.26E-07,0.999999274,-7.58E-01,5.54E-07
4974.25,7.27633E-07,0.999999272,7.22E-07,0.999999278,-7.58E-01,5.52E-07
4974.251,7.23886E-07,0.999999276,7.18E-07,0.999999282,-7.58E-01,5.49E-07
4974.252,7.20168E-07,0.99999928,7.15E-07,0.999999285,-7.58E-01,5.46E-07
4974.253,7.16478E-07,0.999999284,7.11E-07,0.999999289,-7.58E-01,5.43E-07
4974.254,7.12816E-07,0.999999287,7.07E-07,0.999999293,-7.58E-01,5.40E-07
4974.255,7.09183E-07,0.999999291,7.04E-07,0.999999296,-7.58E-01,5.38E-07
4974.256,7.05577E-07,0.999999294,7.00E-07,0.9999993,-7.58E-01,5.35E-07
4974.257,7.01998E-07,0.999999298,6.97E-07,0.999999303,-7.58E-01,5.32E-07
4974.258,6.98447E-07,0.999999302,6.93E-07,0.999999307,-7.58E-01,5.29E-07
4974.259,6.94923E-07,0.999999305,6.90E-07,0.99999931,-7.58E-01,5.27E-07
4974.26,6.91425E-07,0.999999309,6.86E-07,0.999999314,-7.58E-01,5.24E-07
4974.261,6.87953E-07,0.999999312,6.83E-07,0.999999317,-7.58E-01,5.21E-07
4974.262,6.84508E-07,0.999999315,6.79E-07,0.999999321,-7.58E-01,5.19E-07
4974.263,6.81088E-07,0.999999319,6.76E-07,0.999999324,-7.58E-01,5.16E-07
4974.264,6.77695E-07,0.999999322,6.73E-07,0.999999327,-7.58E-01,5.14E-07
4974.265,6.74326E-07,0.999999326,6.69E-07,0.999999331,-7.58E-01,5.11E-07
4974.266,6.70982E-07,0.999999329,6.66E-07,0.999999334,-7.58E-01,5.09E-07
4974.267,6.67663E-07,0.999999332,6.63E-07,0.999999337,-7.58E-01,5.06E-07
4974.268,6.64369E-07,0.999999336,6.59E-07,0.999999341,-7.58E-01,5.04E-07
4974.269,6.61099E-07,0.999999339,6.56E-07,0.999999344,-7.58E-01,5.01E-07
4974.27,6.57853E-07,0.999999342,6.53E-07,0.999999347,-7.58E-01,4.99E-07
4974.271,6.54631E-07,0.999999345,6.50E-07,0.99999935,-7.58E-01,4.96E-07
4974.272,6.51433E-07,0.999999349,6.46E-07,0.999999354,-7.58E-01,4.94E-07
4974.273,6.48258E-07,0.999999352,6.43E-07,0.999999357,-7.58E-01,4.91E-07
4974.274,6.45106E-07,0.999999355,6.40E-07,0.99999936,-7.58E-01,4.89E-07
4974.275,6.41977E-07,0.999999358,6.37E-07,0.999999363,-7.58E-01,4.87E-07
4974.276,6.38871E-07,0.999999361,6.34E-07,0.999999366,-7.58E-01,4.84E-07
4974.277,6.35788E-07,0.999999364,6.31E-07,0.999999369,-7.58E-01,4.82E-07
4974.278,6.32726E-07,0.999999367,6.28E-07,0.999999372,-7.58E-01,4.80E-07
4974.279,6.29687E-07,0.99999937,6.25E-07,0.999999375,-7.58E-01,4.77E-07
4974.28,6.26669E-07,0.999999373,6.22E-07,0.999999378,-7.58E-01,4.75E-07
4974.281,6.23673E-07,0.999999376,6.19E-07,0.999999381,-7.58E-01,4.73E-07
4974.282,6.20699E-07,0.999999379,6.16E-07,0.999999384,-7.58E-01,4.70E-07
4974.283,6.17746E-07,0.999999382,6.13E-07,0.999999387,-7.58E-01,4.68E-07
4974.284,6.14814E-07,0.999999385,6.10E-07,0.99999939,-7.58E-01,4.66E-07
4974.285,6.11902E-07,0.999999388,6.07E-07,0.999999393,-7.58E-01,4.64E-07
4974.286,6.09012E-07,0.999999391,6.04E-07,0.999999396,-7.58E-01,4.62E-07
4974.287,6.06141E-07,0.999999394,6.02E-07,0.999999398,-7.58E-01,4.59E-07
4974.288,6.03291E-07,0.999999397,5.99E-07,0.999999401,-7.58E-01,4.57E-07
4974.289,6.00461E-07,0.9999994,5.96E-07,0.999999404,-7.58E-01,4.55E-07
4974.29,5.97651E-07,0.999999402,5.93E-07,0.999999407,-7.58E-01,4.53E-07
4974.291,5.94861E-07,0.999999405,5.90E-07,0.99999941,-7.58E-01,4.51E-07
4974.292,5.9209E-07,0.999999408,5.88E-07,0.999999412,-7.58E-01,4.49E-07
4974.293,5.89338E-07,0.999999411,5.85E-07,0.999999415,-7.58E-01,4.47E-07
4974.294,5.86606E-07,0.999999413,5.82E-07,0.999999418,-7.58E-01,4.45E-07
4974.295,5.83892E-07,0.999999416,5.79E-07,0.999999421,-7.58E-01,4.43E-07
4974.296,5.81197E-07,0.999999419,5.77E-07,0.999999423,-7.58E-01,4.41E-07
4974.297,5.78521E-07,0.999999421,5.74E-07,0.999999426,-7.58E-01,4.38E-07
4974.298,5.75864E-07,0.999999424,5.71E-07,0.999999429,-7.58E-01,4.36E-07
4974.299,5.73224E-07,0.999999427,5.69E-07,0.999999431,-7.58E-01,4.34E-07
4974.3,5.70603E-07,0.999999429,5.66E-07,0.999999434,-7.58E-01,4.32E-07
4974.301,5.68E-07,0.999999432,5.64E-07,0.999999436,-7.58E-01,4.31E-07
4974.302,5.65414E-07,0.999999435,5.61E-07,0.999999439,-7.58E-01,4.29E-07
4974.303,5.62846E-07,0.999999437,5.59E-07,0.999999441,-7.58E-01,4.27E-07
4974.304,5.60296E-07,0.99999944,5.56E-07,0.999999444,-7.58E-01,4.25E-07
4974.305,5.57762E-07,0.999999442,5.54E-07,0.999999446,-7.58E-01,4.23E-07
4974.306,5.55246E-07,0.999999445,5.51E-07,0.999999449,-7.58E-01,4.21E-07
4974.307,5.52747E-07,0.999999447,5.49E-07,0.999999451,-7.58E-01,4.19E-07
4974.308,5.50265E-07,0.99999945,5.46E-07,0.999999454,-7.58E-01,4.17E-07
4974.309,5.47799E-07,0.999999452,5.44E-07,0.999999456,-7.58E-01,4.15E-07
4974.31,5.4535E-07,0.999999455,5.41E-07,0.999999459,-7.58E-01,4.13E-07
4974.311,5.42918E-07,0.999999457,5.39E-07,0.999999461,-7.58E-01,4.12E-07
4974.312,5.40501E-07,0.999999459,5.36E-07,0.999999464,-7.58E-01,4.10E-07
4974.313,5.38101E-07,0.999999462,5.34E-07,0.999999466,-7.58E-01,4.08E-07
4974.314,5.35717E-07,0.999999464,5.32E-07,0.999999468,-7.58E-01,4.06E-07
4974.315,5.33348E-07,0.999999467,5.29E-07,0.999999471,-7.58E-01,4.04E-07
4974.316,5.30995E-07,0.999999469,5.27E-07,0.999999473,-7.58E-01,4.02E-07
4974.317,5.28658E-07,0.999999471,5.25E-07,0.999999475,-7.58E-01,4.01E-07
4974.318,5.26336E-07,0.999999474,5.22E-07,0.999999478,-7.58E-01,3.99E-07
4974.319,5.24029E-07,0.999999476,5.20E-07,0.99999948,-7.58E-01,3.97E-07
4974.32,5.21738E-07,0.999999478,5.18E-07,0.999999482,-7.58E-01,3.95E-07
4974.321,5.19461E-07,0.999999481,5.16E-07,0.999999484,-7.58E-01,3.94E-07
4974.322,5.172E-07,0.999999483,5.13E-07,0.999999487,-7.58E-01,3.92E-07
4974.323,5.14953E-07,0.999999485,5.11E-07,0.999999489,-7.58E-01,3.90E-07
4974.324,5.1272E-07,0.999999487,5.09E-07,0.999999491,-7.58E-01,3.89E-07
4974.325,5.10503E-07,0.999999489,5.07E-07,0.999999493,-7.58E-01,3.87E-07
4974.326,5.08299E-07,0.999999492,5.04E-07,0.999999496,-7.58E-01,3.85E-07
4974.327,5.0611E-07,0.999999494,5.02E-07,0.999999498,-7.58E-01,3.84E-07
4974.328,5.03935E-07,0.999999496,5.00E-07,0.9999995,-7.58E-01,3.82E-07
4974.329,5.01774E-07,0.999999498,4.98E-07,0.999999502,-7.58E-01,3.80E-07
4974.33,4.99627E-07,0.9999995,4.96E-07,0.999999504,-7.58E-01,3.79E-07
4974.331,4.97493E-07,0.999999503,4.94E-07,0.999999506,-7.58E-01,3.77E-07
4974.332,4.95373E-07,0.999999505,4.92E-07,0.999999508,-7.58E-01,3.75E-07
4974.333,4.93267E-07,0.999999507,4.90E-07,0.99999951,-7.58E-01,3.74E-07
4974.334,4.91174E-07,0.999999509,4.87E-07,0.999999513,-7.58E-01,3.72E-07
4974.335,4.89094E-07,0.999999511,4.85E-07,0.999999515,-7.58E-01,3.71E-07
4974.336,4.87028E-07,0.999999513,4.83E-07,0.999999517,-7.58E-01,3.69E-07
4974.337,4.84974E-07,0.999999515,4.81E-07,0.999999519,-7.58E-01,3.68E-07
4974.338,4.82934E-07,0.999999517,4.79E-07,0.999999521,-7.58E-01,3.66E-07
4974.339,4.80906E-07,0.999999519,4.77E-07,0.999999523,-7.58E-01,3.65E-07
4974.34,4.78892E-07,0.999999521,4.75E-07,0.999999525,-7.58E-01,3.63E-07
4974.341,4.76889E-07,0.999999523,4.73E-07,0.999999527,-7.58E-01,3.61E-07
4974.342,4.749E-07,0.999999525,4.71E-07,0.999999529,-7.58E-01,3.60E-07
4974.343,4.72923E-07,0.999999527,4.69E-07,0.999999531,-7.58E-01,3.58E-07
4974.344,4.70958E-07,0.999999529,4.67E-07,0.999999533,-7.58E-01,3.57E-07
4974.345,4.69005E-07,0.999999531,4.65E-07,0.999999535,-7.58E-01,3.55E-07
4974.346,4.67064E-07,0.999999533,4.64E-07,0.999999536,-7.58E-01,3.54E-07
4974.347,4.65136E-07,0.999999535,4.62E-07,0.999999538,-7.58E-01,3.53E-07
4974.348,4.63219E-07,0.999999537,4.60E-07,0.99999954,-7.58E-01,3.51E-07
4974.349,4.61314E-07,0.999999539,4.58E-07,0.999999542,-7.58E-01,3.50E-07
4974.35,4.59421E-07,0.999999541,4.56E-07,0.999999544,-7.58E-01,3.48E-07
4974.351,4.5754E-07,0.999999542,4.54E-07,0.999999546,-7.58E-01,3.47E-07
4974.352,4.5567E-07,0.999999544,4.52E-07,0.999999548,-7.58E-01,3.45E-07
4974.353,4.53811E-07,0.999999546,4.50E-07,0.99999955,-7.58E-01,3.44E-07
4974.354,4.51964E-07,0.999999548,4.49E-07,0.999999551,-7.58E-01,3.43E-07
4974.355,4.50128E-07,0.99999955,4.47E-07,0.999999553,-7.58E-01,3.41E-07
4974.356,4.48304E-07,0.999999552,4.45E-07,0.999999555,-7.58E-01,3.40E-07
4974.357,4.4649E-07,0.999999554,4.43E-07,0.999999557,-7.58E-01,3.38E-07
4974.358,4.44687E-07,0.999999555,4.41E-07,0.999999559,-7.58E-01,3.37E-07
4974.359,4.42896E-07,0.999999557,4.40E-07,0.99999956,-7.58E-01,3.36E-07
4974.36,4.41115E-07,0.999999559,4.38E-07,0.999999562,-7.58E-01,3.34E-07
4974.361,4.39344E-07,0.999999561,4.36E-07,0.999999564,-7.58E-01,3.33E-07
4974.362,4.37585E-07,0.999999562,4.34E-07,0.999999566,-7.58E-01,3.32E-07
4974.363,4.35836E-07,0.999999564,4.33E-07,0.999999567,-7.58E-01,3.30E-07
4974.364,4.34097E-07,0.999999566,4.31E-07,0.999999569,-7.58E-01,3.29E-07
4974.365,4.32369E-07,0.999999568,4.29E-07,0.999999571,-7.58E-01,3.28E-07
4974.366,4.30651E-07,0.999999569,4.27E-07,0.999999573,-7.58E-01,3.26E-07
4974.367,4.28943E-07,0.999999571,4.26E-07,0.999999574,-7.58E-01,3.25E-07
4974.368,4.27246E-07,0.999999573,4.24E-07,0.999999576,-7.58E-01,3.24E-07
4974.369,4.25558E-07,0.999999574,4.22E-07,0.999999578,-7.58E-01,3.23E-07
4974.37,4.23881E-07,0.999999576,4.21E-07,0.999999579,-7.58E-01,3.21E-07
4974.371,4.22213E-07,0.999999578,4.19E-07,0.999999581,-7.58E-01,3.20E-07
4974.372,4.20556E-07,0.999999579,4.17E-07,0.999999583,-7.58E-01,3.19E-07
4974.373,4.18908E-07,0.999999581,4.16E-07,0.999999584,-7.58E-01,3.18E-07
4974.374,4.17269E-07,0.999999583,4.14E-07,0.999999586,-7.58E-01,3.16E-07
4974.375,4.1564E-07,0.999999584,4.12E-07,0.999999588,-7.58E-01,3.15E-07
4974.376,4.14021E-07,0.999999586,4.11E-07,0.999999589,-7.58E-01,3.14E-07
4974.377,4.12411E-07,0.999999588,4.09E-07,0.999999591,-7.58E-01,3.13E-07
4974.378,4.10811E-07,0.999999589,4.08E-07,0.999999592,-7.58E-01,3.11E-07
4974.379,4.0922E-07,0.999999591,4.06E-07,0.999999594,-7.58E-01,3.10E-07
4974.38,4.07638E-07,0.999999592,4.05E-07,0.999999595,-7.58E-01,3.09E-07
4974.381,4.06065E-07,0.999999594,4.03E-07,0.999999597,-7.58E-01,3.08E-07
4974.382,4.04501E-07,0.999999595,4.01E-07,0.999999599,-7.58E-01,3.07E-07
4974.383,4.02947E-07,0.999999597,4.00E-07,0.9999996,-7.58E-01,3.05E-07
4974.384,4.01401E-07,0.999999599,3.98E-07,0.999999602,-7.58E-01,3.04E-07
4974.385,3.99864E-07,0.9999996,3.97E-07,0.999999603,-7.58E-01,3.03E-07
4974.386,3.98336E-07,0.999999602,3.95E-07,0.999999605,-7.58E-01,3.02E-07
4974.387,3.96817E-07,0.999999603,3.94E-07,0.999999606,-7.58E-01,3.01E-07
4974.388,3.95306E-07,0.999999605,3.92E-07,0.999999608,-7.58E-01,3.00E-07
4974.389,3.93804E-07,0.999999606,3.91E-07,0.999999609,-7.58E-01,2.98E-07
4974.39,3.92311E-07,0.999999608,3.89E-07,0.999999611,-7.58E-01,2.97E-07
4974.391,3.90826E-07,0.999999609,3.88E-07,0.999999612,-7.58E-01,2.96E-07
4974.392,3.89349E-07,0.999999611,3.86E-07,0.999999614,-7.58E-01,2.95E-07
4974.393,3.87881E-07,0.999999612,3.85E-07,0.999999615,-7.58E-01,2.94E-07
4974.394,3.86421E-07,0.999999614,3.83E-07,0.999999617,-7.58E-01,2.93E-07
4974.395,3.84969E-07,0.999999615,3.82E-07,0.999999618,-7.58E-01,2.92E-07
4974.396,3.83526E-07,0.999999616,3.81E-07,0.999999619,-7.58E-01,2.91E-07
4974.397,3.82091E-07,0.999999618,3.79E-07,0.999999621,-7.58E-01,2.90E-07
4974.398,3.80663E-07,0.999999619,3.78E-07,0.999999622,-7.58E-01,2.89E-07
4974.399,3.79244E-07,0.999999621,3.76E-07,0.999999624,-7.58E-01,2.87E-07
4974.4,3.77832E-07,0.999999622,3.75E-07,0.999999625,-7.58E-01,2.86E-07
4974.401,3.76429E-07,0.999999624,3.74E-07,0.999999626,-7.58E-01,2.85E-07
4974.402,3.75033E-07,0.999999625,3.72E-07,0.999999628,-7.58E-01,2.84E-07
4974.403,3.73645E-07,0.999999626,3.71E-07,0.999999629,-7.58E-01,2.83E-07
4974.404,3.72265E-07,0.999999628,3.69E-07,0.999999631,-7.58E-01,2.82E-07
4974.405,3.70892E-07,0.999999629,3.68E-07,0.999999632,-7.58E-01,2.81E-07
4974.406,3.69527E-07,0.99999963,3.67E-07,0.999999633,-7.58E-01,2.80E-07
4974.407,3.68169E-07,0.999999632,3.65E-07,0.999999635,-7.58E-01,2.79E-07
4974.408,3.66819E-07,0.999999633,3.64E-07,0.999999636,-7.58E-01,2.78E-07
4974.409,3.65476E-07,0.999999635,3.63E-07,0.999999637,-7.58E-01,2.77E-07
4974.41,3.64141E-07,0.999999636,3.61E-07,0.999999639,-7.58E-01,2.76E-07
4974.411,3.62813E-07,0.999999637,3.60E-07,0.99999964,-7.58E-01,2.75E-07
4974.412,3.61492E-07,0.999999639,3.59E-07,0.999999641,-7.58E-01,2.74E-07
4974.413,3.60178E-07,0.99999964,3.57E-07,0.999999643,-7.58E-01,2.73E-07
4974.414,3.58872E-07,0.999999641,3.56E-07,0.999999644,-7.58E-01,2.72E-07
4974.415,3.57572E-07,0.999999642,3.55E-07,0.999999645,-7.58E-01,2.71E-07
4974.416,3.5628E-07,0.999999644,3.54E-07,0.999999646,-7.58E-01,2.70E-07
4974.417,3.54995E-07,0.999999645,3.52E-07,0.999999648,-7.58E-01,2.69E-07
4974.418,3.53716E-07,0.999999646,3.51E-07,0.999999649,-7.58E-01,2.68E-07
4974.419,3.52445E-07,0.999999648,3.50E-07,0.99999965,-7.58E-01,2.67E-07
4974.42,3.5118E-07,0.999999649,3.49E-07,0.999999651,-7.58E-01,2.66E-07
4974.421,3.49922E-07,0.99999965,3.47E-07,0.999999653,-7.58E-01,2.65E-07
4974.422,3.48671E-07,0.999999651,3.46E-07,0.999999654,-7.58E-01,2.64E-07
4974.423,3.47427E-07,0.999999653,3.45E-07,0.999999655,-7.58E-01,2.63E-07
4974.424,3.46189E-07,0.999999654,3.44E-07,0.999999656,-7.58E-01,2.62E-07
4974.425,3.44958E-07,0.999999655,3.42E-07,0.999999658,-7.58E-01,2.61E-07
4974.426,3.43733E-07,0.999999656,3.41E-07,0.999999659,-7.58E-01,2.61E-07
4974.427,3.42515E-07,0.999999657,3.40E-07,0.99999966,-7.58E-01,2.60E-07
4974.428,3.41304E-07,0.999999659,3.39E-07,0.999999661,-7.58E-01,2.59E-07
4974.429,3.40098E-07,0.99999966,3.38E-07,0.999999662,-7.58E-01,2.58E-07
4974.43,3.389E-07,0.999999661,3.36E-07,0.999999664,-7.58E-01,2.57E-07
4974.431,3.37707E-07,0.999999662,3.35E-07,0.999999665,-7.58E-01,2.56E-07
4974.432,3.36521E-07,0.999999663,3.34E-07,0.999999666,-7.58E-01,2.55E-07
4974.433,3.35341E-07,0.999999665,3.33E-07,0.999999667,-7.58E-01,2.54E-07
4974.434,3.34167E-07,0.999999666,3.32E-07,0.999999668,-7.58E-01,2.53E-07
4974.435,3.32999E-07,0.999999667,3.30E-07,0.99999967,-7.58E-01,2.52E-07
4974.436,3.31838E-07,0.999999668,3.29E-07,0.999999671,-7.58E-01,2.52E-07
4974.437,3.30682E-07,0.999999669,3.28E-07,0.999999672,-7.58E-01,2.51E-07
4974.438,3.29533E-07,0.99999967,3.27E-07,0.999999673,-7.58E-01,2.50E-07
4974.439,3.28389E-07,0.999999672,3.26E-07,0.999999674,-7.58E-01,2.49E-07
4974.44,3.27252E-07,0.999999673,3.25E-07,0.999999675,-7.58E-01,2.48E-07
4974.441,3.2612E-07,0.999999674,3.24E-07,0.999999676,-7.58E-01,2.47E-07
4974.442,3.24995E-07,0.999999675,3.23E-07,0.999999677,-7.58E-01,2.46E-07
4974.443,3.23875E-07,0.999999676,3.21E-07,0.999999679,-7.58E-01,2.45E-07
4974.444,3.22761E-07,0.999999677,3.20E-07,0.99999968,-7.58E-01,2.45E-07
4974.445,3.21652E-07,0.999999678,3.19E-07,0.999999681,-7.58E-01,2.44E-07
4974.446,3.20549E-07,0.999999679,3.18E-07,0.999999682,-7.58E-01,2.43E-07
4974.447,3.19452E-07,0.999999681,3.17E-07,0.999999683,-7.58E-01,2.42E-07
4974.448,3.18361E-07,0.999999682,3.16E-07,0.999999684,-7.58E-01,2.41E-07
4974.449,3.17275E-07,0.999999683,3.15E-07,0.999999685,-7.58E-01,2.40E-07
4974.45,3.16195E-07,0.999999684,3.14E-07,0.999999686,-7.58E-01,2.40E-07
4974.451,3.1512E-07,0.999999685,3.13E-07,0.999999687,-7.58E-01,2.39E-07
4974.452,3.14051E-07,0.999999686,3.12E-07,0.999999688,-7.58E-01,2.38E-07
4974.453,3.12987E-07,0.999999687,3.11E-07,0.999999689,-7.58E-01,2.37E-07
4974.454,3.11928E-07,0.999999688,3.10E-07,0.99999969,-7.58E-01,2.36E-07
4974.455,3.10875E-07,0.999999689,3.09E-07,0.999999691,-7.58E-01,2.36E-07
4974.456,3.09827E-07,0.99999969,3.07E-07,0.999999693,-7.58E-01,2.35E-07
4974.457,3.08785E-07,0.999999691,3.06E-07,0.999999694,-7.58E-01,2.34E-07
4974.458,3.07748E-07,0.999999692,3.05E-07,0.999999695,-7.58E-01,2.33E-07
4974.459,3.06715E-07,0.999999693,3.04E-07,0.999999696,-7.58E-01,2.32E-07
4974.46,3.05689E-07,0.999999694,3.03E-07,0.999999697,-7.58E-01,2.32E-07
4974.461,3.04667E-07,0.999999695,3.02E-07,0.999999698,-7.58E-01,2.31E-07
4974.462,3.0365E-07,0.999999696,3.01E-07,0.999999699,-7.58E-01,2.30E-07
4974.463,3.02639E-07,0.999999697,3.00E-07,0.9999997,-7.58E-01,2.29E-07
4974.464,3.01632E-07,0.999999698,2.99E-07,0.999999701,-7.58E-01,2.29E-07
4974.465,3.00631E-07,0.999999699,2.98E-07,0.999999702,-7.58E-01,2.28E-07
4974.466,2.99634E-07,0.9999997,2.97E-07,0.999999703,-7.58E-01,2.27E-07
4974.467,2.98643E-07,0.999999701,2.96E-07,0.999999704,-7.58E-01,2.26E-07
4974.468,2.97656E-07,0.999999702,2.95E-07,0.999999705,-7.58E-01,2.26E-07
4974.469,2.96674E-07,0.999999703,2.94E-07,0.999999706,-7.58E-01,2.25E-07
4974.47,2.95698E-07,0.999999704,2.93E-07,0.999999707,-7.58E-01,2.24E-07
4974.471,2.94725E-07,0.999999705,2.92E-07,0.999999708,-7.58E-01,2.23E-07
4974.472,2.93758E-07,0.999999706,2.92E-07,0.999999708,-7.58E-01,2.23E-07
4974.473,2.92796E-07,0.999999707,2.91E-07,0.999999709,-7.58E-01,2.22E-07
4974.474,2.91838E-07,0.999999708,2.90E-07,0.99999971,-7.58E-01,2.21E-07
4974.475,2.90885E-07,0.999999709,2.89E-07,0.999999711,-7.58E-01,2.20E-07
4974.476,2.89936E-07,0.99999971,2.88E-07,0.999999712,-7.58E-01,2.20E-07
4974.477,2.88992E-07,0.999999711,2.87E-07,0.999999713,-7.58E-01,2.19E-07
4974.478,2.88053E-07,0.999999712,2.86E-07,0.999999714,-7.58E-01,2.18E-07
4974.479,2.87119E-07,0.999999713,2.85E-07,0.999999715,-7.58E-01,2.18E-07
4974.48,2.86188E-07,0.999999714,2.84E-07,0.999999716,-7.58E-01,2.17E-07
4974.481,2.85263E-07,0.999999715,2.83E-07,0.999999717,-7.58E-01,2.16E-07
4974.482,2.84342E-07,0.999999716,2.82E-07,0.999999718,-7.58E-01,2.16E-07
4974.483,2.83425E-07,0.999999717,2.81E-07,0.999999719,-7.58E-01,2.15E-07
4974.484,2.82513E-07,0.999999717,2.80E-07,0.99999972,-7.58E-01,2.14E-07
